006369:1033.84,103.708,142.663,1033.4,101.307,145.904,1030.57,106.392,144.949,1031.79,95.8006,145.282,1029.17,108.521,143.041,1037.52,84.4663,128.966,1029.45,110.562,123.19,1059.03,66.4624,119.198,1024.88,119.151,100.591,1120.98,55.9004,117.837,1007.58,127.33,81.5701,1042.79,85.0292,78.2696,1037.3,101.433,76.0984,1023.04,82.5067,47.9237,1009.65,98.2547,47.718,1044.41,98.8057,17.6222,1019.25,109.823,16.267,988.781,148.595,71.272,979.938,153.52,78.8766,973.66,163.935,70.2175,988.97,156.397,62.2262
006370:1037.73,104.234,143.504,1037.48,101.771,146.7,1034.22,106.947,145.707,1034.03,95.9528,145.702,1030.31,108.864,143.389,1037.8,84.3564,128.808,1026.17,110.639,122.95,1060.51,66.5787,119.49,1019.28,119.318,100.577,1131.04,57.2192,119.639,1005.44,128.259,81.3483,1038.72,84.752,77.7125,1032.38,101.258,75.5559,1019.12,82.3886,48.0244,1008.39,98.2479,47.6616,1039.36,99.1822,18.6261,1018.16,109.99,16.9604,995.01,152.175,72.0471,980.39,156.627,79.4252,975.643,166.295,69.8144,971.338,157.77,64.586
006371:1045.93,105.169,143.571,1044.26,102.619,146.798,1041.91,107.896,145.879,1035.3,96.6412,146.081,1032.76,109.624,143.783,1031.8,84.7797,129.425,1024.86,111.172,123.652,1049,66.2218,119.604,1020.63,119.77,100.819,1121.61,55.9939,118.572,1008.93,128.779,80.9306,1035.03,85.3421,78.4165,1030.83,101.9,76.582,1023.52,83.6989,47.9357,1012.27,99.7393,48.0804,1042.29,99.4042,17.728,1020.66,110.946,17.4332,994.135,152.717,72.6343,988.003,159.094,80.6137,972.243,167.637,71.2314,978.631,161.251,62.5203
006372:1045.18,104.977,142.006,1043.56,102.487,145.271,1040.71,107.753,144.338,1036.22,96.7689,144.817,1032.41,109.711,142.556,1034.03,84.9083,128.623,1026.09,111.559,122.823,1049.83,66.1778,119.217,1020.89,120.317,100.27,1115.05,54.741,117.716,1013.27,130.038,80.3628,1039.75,85.361,77.4492,1034.13,102.039,75.6926,1026.1,84.1825,47.0529,1012.97,100.2,47.4701,1038.92,99.9686,17.5084,1013.02,111.071,17.9101,999.065,155.337,73.1299,990.787,160.427,77.3091,971.807,170.437,73.1029,971.957,162.395,65.6777
006373:1048.36,105.288,143.272,1046.53,102.818,146.521,1043.53,108.036,145.6,1035.8,97.0194,145.744,1031.35,109.892,143.562,1031.25,85.4849,128.909,1020.57,111.553,123.392,1059.05,67.3364,118.749,1014.69,120.13,100.56,1144.63,57.3977,117.899,1003.69,130.096,80.492,1035.77,85.6882,77.5057,1029.42,102.126,75.8765,1027.7,84.3498,46.7953,1012.97,100.447,47.3791,1042.04,100.11,16.9604,1015.23,111.673,17.7124,991.28,157.046,73.4621,993.514,162.949,77.5202,974.306,173.584,72.5594,972.99,165.982,66.1924
006374:1046.28,105.799,143.279,1044.95,103.302,146.477,1041.6,108.591,145.562,1036.02,97.2424,145.603,1030.86,110.174,143.352,1033.98,85.261,128.75,1020.66,111.466,123.023,1060.28,66.7533,119.445,1015.31,120.196,100.335,1140.36,56.4533,119.734,1009.62,130.914,80.1072,1035.95,85.282,77.1147,1028.62,101.943,75.4901,1022.8,84.1409,46.9301,1011.54,101.157,47.4153,1036.21,99.9111,17.5665,1017.68,113.139,17.5318,992.334,158.94,73.955,992.169,165.305,78.77,977.099,176.744,73.3522,976.477,169.029,65.9952
006375:1043.73,105.743,142.19,1042.78,103.251,145.4,1038.98,108.56,144.526,1035.28,97.3364,144.839,1029.3,110.315,142.616,1033.12,85.2867,128.313,1020.22,111.893,122.77,1047.29,66.6054,118.825,1015.06,120.862,100.325,1126.5,53.4773,116.973,1006.84,131.364,80.5061,1036.29,85.5485,77.1239,1029.03,102.497,75.5896,1023.74,84.1039,47.0805,1012.95,101.858,47.6211,1035.65,100.101,17.8131,1016.62,114.385,18.0749,989.297,160.257,74.6106,992.472,166.505,79.5602,974.565,178.417,74.6152,968.322,170.132,66.5863
006376:1039.96,106.079,142.183,1038.53,103.624,145.385,1035.54,108.864,144.521,1030.04,97.6738,144.673,1027.13,110.573,142.494,1031.02,85.9632,127.982,1019.86,112.047,122.449,1056.33,68.2914,118.315,1012.36,120.858,99.8227,1153.65,56.9625,118.026,1001.49,131.482,79.9091,1036.67,86.0122,76.4705,1031.12,102.858,74.7512,1020.7,84.3177,46.4415,1012.31,102.501,46.7572,1032.78,99.7459,17.0051,1017.12,115.278,16.8131,993.984,161.837,74.6523,984.076,169.132,80.8982,979.373,181.445,74.6646,971.233,172.675,68.5386
006377:1042.48,106.774,143.115,1040.62,104.156,146.287,1038.52,109.667,145.523,1030.53,97.7448,145.526,1028.79,111.16,143.106,1027.65,85.3637,128.746,1019.27,112.261,122.964,1046.35,66.2874,118.214,1011.26,120.75,99.8888,1122.14,52.5344,115.74,1001.16,131.022,80.6915,1030.22,85.511,77.1631,1027.56,103.181,75.3609,1010.31,83.0048,47.398,1010.67,103.747,47.2416,1013.56,96.4872,18.6987,1014.29,116.257,17.0162,993.025,164.184,74.8113,980.342,170.93,81.3576,981.843,183.531,75.3603,980.95,175.699,68.4497
006378:1039.8,106.317,141.794,1038.69,103.816,144.921,1036.25,109.248,144.108,1031.95,97.9437,144.258,1029.45,111.29,141.856,1032.19,85.8922,128.056,1021,112.854,122.04,1049.6,66.9908,118.816,1010.42,121.138,99.4478,1122.94,52.6454,117.556,1000.46,131.642,80.8053,1032.25,85.905,76.8892,1027.89,103.515,74.9815,1012.78,83.6031,47.0492,1011.11,103.981,47.056,1014.24,97.3896,18.5808,1012.04,115.873,17.3376,998.29,166.605,75.2854,980.84,173.3,82.2945,989.551,186.619,76.3505,984.903,177.747,68.7448
006379:1044.88,106.581,140.967,1043,104.193,144.142,1041.89,109.598,143.276,1031.71,98.4962,143.915,1031.26,111.654,141.125,1022.54,86.6196,128.354,1017.43,112.734,121.411,1049.34,65.5678,118.699,1009.45,120.815,98.5693,1101.84,49.9519,116.684,1002.32,131.347,79.9575,1017.71,85.3867,77.8764,1018.61,102.886,75.0187,992.482,80.7896,49.2228,1004.21,103.318,47.8389,995.546,93.0234,21.6225,1009.99,116.602,17.9016,999.869,167.104,75.6995,989.022,175.242,82.9782,991.677,189.159,79.7068,993.099,180.465,69.8729
006380:1030.17,107.556,141.93,1030.89,105.109,145.063,1027.09,110.496,144.187,1030.55,98.9352,144.298,1024.7,112.126,141.746,1036.29,86.3459,127.873,1017.89,112.859,121.574,1048.97,67.3902,118.445,1007.76,121.152,99.0417,1096.59,53.5325,116.748,999.252,132.503,80.972,1027.66,84.9346,76.6867,1020.47,102.736,74.5339,999.659,81.4636,47.7305,1002.53,104.243,47.23,998.046,93.6629,20.1232,1008.66,117.055,17.1096,990,168.452,77.6002,974.197,175.547,84.9403,985.813,189.846,78.6705,991.77,181.725,72.0579
006381:1035.97,108.293,141.915,1036.23,105.855,145.08,1032.68,111.171,144.228,1030.61,99.3673,144.467,1027.18,112.45,141.752,1033.37,86.9544,128.104,1016.25,112.7,121.558,1057.87,69.3473,118.288,1002.67,120.979,98.4635,1144.42,56.2123,117.034,990.207,132.514,80.3474,1021.72,85.0597,76.8202,1019.28,102.936,74.3472,985.689,80.2808,48.6254,1007.48,105.512,46.5418,976.986,90.7778,21.9213,1020.96,120.1,15.2442,990.664,170.008,77.3314,988.131,178.861,89.961,987.092,191.714,79.4413,995.46,184.479,71.3551
006382:1029.54,108.397,141.883,1030.37,106.057,145.006,1026.31,111.304,144.172,1027.96,99.8936,144.576,1022.79,112.783,141.76,1032.78,87.4477,128.365,1013.94,113.074,121.452,1049.07,68.873,119.196,1004.08,121.487,98.1934,1122.69,53.4237,117.529,994.455,133.054,79.8065,1021.97,85.1961,76.8492,1018.91,103.159,74.1549,982.185,79.5343,49.2954,1007.87,105.751,46.8341,972.309,89.9311,23.2492,1026.07,121.265,15.5483,993.278,171.886,76.6919,988.729,179.377,89.9355,995.338,194.855,78.7927,998.322,185.521,70.6437
006383:1038.12,109.27,142.104,1038.06,106.791,145.222,1034.67,112.243,144.477,1031.44,100.295,144.886,1028.19,113.542,142.009,1031.16,87.6448,128.607,1016.68,113.669,121.712,1047.86,68.9465,118.98,1004.19,121.925,98.3955,1121.46,54.4651,117.858,992.377,133.292,80.0742,1021.14,85.7414,76.8357,1019.95,103.867,74.1884,984.22,80.3591,48.8782,1006.86,106.371,46.8072,974.138,90.9541,22.5215,1016.84,121.535,16.1456,992.588,172.817,76.6226,990.534,180.924,89.3222,995.523,196.038,78.5317,999.445,186.946,70.8069
006384:1032.43,109.401,141.971,1032.52,107.083,145.109,1029.29,112.339,144.324,1026.93,100.524,144.615,1024.26,113.643,141.656,1026.82,87.9742,128.083,1014.26,113.538,121.084,1039.59,70.6287,118.75,1005,122.075,97.4526,1136.92,56.4701,117.563,992.401,133.861,79.2566,1016.51,85.1622,76.1368,1018.35,103.618,73.3651,976.251,78.9138,48.6649,1011.28,107.828,45.6716,957.246,88.5261,23.2026,1024.25,124.921,14.6419,992.413,174.378,75.5541,985.955,182.474,89.0445,996.744,197.611,77.9655,1003.61,188.689,69.7997
006385:1038.32,109.787,141.382,1037.17,107.301,144.491,1034.83,112.868,143.758,1027.99,100.803,144.147,1025.92,114.321,141.261,1025.41,88.0203,127.986,1013.28,114.674,121.072,1044.24,69.4167,118.188,1001.43,123.021,97.892,1116.78,53.8643,116.888,997.762,134.875,79.3508,1017.91,85.9375,76.6029,1016.25,104.344,73.8582,989.243,80.5221,47.972,1002.96,106.43,46.6404,982.247,92.4239,21.3161,1003.97,121.461,16.7853,1001.84,176.692,75.3606,984.941,182.984,88.036,1001.08,199.7,77.6814,1005.63,191.092,70.0732
006386:1033.91,110.112,141.455,1033.37,107.694,144.558,1031.47,113.274,143.785,1027.49,101.329,144.438,1026.04,114.816,141.284,1024.18,88.1354,128.623,1015.13,114.933,121.016,1030.43,68.5576,119.914,1003.72,123.396,97.9114,1093.86,50.909,118.329,996.426,135.306,79.9644,1014.19,85.4099,77.1318,1014.59,103.987,74.0333,981.727,79.6579,48.607,1000.27,106.44,46.8841,975.2,91.5015,21.824,1005.23,122.383,16.4194,1003.45,177.832,74.5168,978.008,182.474,89.9949,1005.23,201.062,76.2189,1005.76,192.259,69.2453
006387:1026.28,110.764,141.581,1027.42,108.482,144.697,1026.34,113.799,143.829,1024.19,102.066,144.353,1020.04,115.38,141.088,1024.76,89.046,128.47,1011.35,114.704,120.541,1048.32,69.7902,119.733,1002.57,122.899,97.0703,1116.92,54.2868,118.811,996.133,135.55,79.2943,1004.55,84.901,76.9968,1005.47,103.62,73.7151,972.26,76.9227,48.5592,1010.2,107.661,45.1856,943.043,86.3095,24.1856,1015.21,125.568,14.2878,1003.98,178.132,73.8016,981.273,184.014,89.3085,985.34,201.073,76.9783,1003.82,192.551,68.9086
006388:1025.91,110.607,141.002,1026.56,108.351,144.126,1022.3,113.824,143.342,1022.67,101.983,143.969,1017.58,115.352,140.706,1025.1,88.6659,128.143,1006.72,114.989,120.517,1042.76,68.8598,119.182,996.235,123.624,96.9075,1088.26,52.8779,117.707,992.838,135.794,78.876,1011.09,84.6705,76.4573,1009.73,103.81,73.5075,969.525,77.7093,48.5452,1003.75,108.684,45.6405,950.701,87.1981,22.8313,1016.72,126.52,13.8033,1007.9,179.07,74.2822,989.466,185.575,88.8934,991.649,202.131,78.0061,1006.15,193.887,69.8611
006389:1027.64,111.466,140.978,1028.03,109.252,144.136,1028.11,114.413,143.242,1023.77,102.979,144.125,1021.46,115.747,140.8,1020.52,89.9992,128.476,1012.63,114.862,120.226,1034.87,70.6228,120.639,1003.58,123.425,97.0843,1100.5,54.4969,120.539,992.393,136.571,79.8208,1002.96,85.6229,76.6519,1005.25,103.75,73.2121,974.111,77.7726,48.0381,1006.38,107.599,45.1711,949.451,87.702,23.3638,1006.88,125.648,15.0441,1002.34,179.219,74.602,987.393,186.605,90.083,988.408,203.063,77.8136,1010.94,194.281,69.0469
006390:1023.38,111.885,140.771,1024.33,109.7,143.821,1023.91,114.914,143.017,1023.38,103.556,143.807,1020.51,116.362,140.332,1023.38,90.4058,128.477,1014.51,115.268,119.966,1038.74,69.3465,120.95,1004.7,123.839,96.9879,1078.01,51.5468,120.124,991.077,136.77,80.5758,1007.02,85.6705,76.6415,1009.49,104.025,73.2072,972.15,77.4907,48.1041,1008.95,108.596,44.9886,942.476,86.5841,23.6103,1009.41,127.185,14.494,1008.89,180.221,74.0696,989.743,188.677,89.9832,989.486,203.698,77.385,1008.19,195.141,69.3299
006391:1028.9,112.727,141.372,1028.39,110.393,144.494,1029.76,115.673,143.798,1023.29,103.475,144.424,1022.98,116.485,141.225,1019.35,90.0025,128.364,1014.71,115.391,120.917,1028.36,71.109,119.143,1003.54,124.302,97.7139,1093.37,54.2989,117.428,988.104,137.571,80.5208,1009.98,86.1012,76.2747,1012.82,104.52,73.464,985.364,79.6457,46.8026,1011.5,109.235,44.9567,962.417,90.5166,21.0286,1006.33,127.381,14.8455,1006.06,180.818,73.8456,990.969,189.704,87.2528,992.471,204.091,76.4676,1011.24,195.516,68.3316
006392:1019.99,112.669,141.504,1020.91,110.511,144.616,1021.49,115.625,143.774,1021.46,104.031,144.426,1020.09,116.712,141.028,1021.64,90.9152,128.705,1014.61,115.496,120.427,1047.01,70.556,120.491,1001.92,124.389,97.3477,1089.84,53.4593,119.928,986.183,138.193,79.9991,1006.76,86.0021,76.9077,1009.03,104.139,73.5318,975.43,78.5265,48.1243,1006.28,109.043,45.5255,952.735,89.0003,22.9587,1006.01,128.477,15.2061,1006.15,181.009,73.0668,994.232,189.72,86.5401,992.62,203.696,75.3741,1014.61,195.539,67.5323
006393:1019.98,113.317,140.975,1020.7,110.962,144.012,1021.65,116.403,143.27,1021.62,104.141,143.771,1019.92,117.394,140.426,1023.97,90.1452,127.941,1015.16,116.269,120.042,1034.45,69.4336,119.712,1001,125.236,97.5895,1061.08,50.8158,118.459,987.87,138.945,81.0426,1012.23,85.917,76.1328,1011.04,104.57,73.1781,988.787,79.4014,46.5724,1003.33,108.797,45.5824,973.098,91.3552,20.5201,995.369,126.671,16.0818,1011.66,182.194,73.3008,993.816,190.756,87.6476,996.526,204.285,75.2473,1017.47,196.611,68.0671
006394:1009.2,113.074,140.935,1011.62,111.111,144.026,1011.6,115.998,143.1,1019.77,104.756,143.705,1014.19,116.86,140.227,1025.4,91.8015,128.037,1008.43,115.144,119.604,1048.47,71.5129,120.633,995.298,124.123,97.2107,1067.36,52.7915,119.834,982.383,138.478,80.542,1008.14,85.4963,76.2859,1005.66,103.297,72.8127,968.711,77.2565,48.4012,1002.72,109.027,45.3904,947.725,87.2237,23.9761,1013.09,129.936,14.2174,1006.94,181.787,72.8427,987.322,189.171,87.9777,995.615,203.772,74.228,1015.32,196.076,67.3485
006395:1019.53,113.907,140.321,1021.9,111.923,143.413,1020.99,116.72,142.556,1027.69,105.489,143.207,1019.77,117.523,140.108,1027.51,92.6857,127.594,1011.28,116.186,120.051,1061.7,73.4591,119.977,997.723,125.118,98.1917,1103.19,59.1137,121.387,985.747,139.162,81.1628,1011.98,87.1516,76.4427,1005.82,104.421,73.8573,992.866,81.5714,46.1137,1002.63,109.679,45.4749,987.123,93.5676,18.3448,1007.8,129.254,14.5889,1010.24,182.364,73.476,996.539,190.253,86.9585,1002.29,205.103,74.9494,1020.44,196.931,67.4993
006396:1017.43,114.269,141.18,1018.66,112.067,144.286,1019.9,117.508,143.445,1020.9,105.219,143.989,1018.64,118.659,140.479,1019.3,91.0296,128.05,1013.2,117.369,119.897,1035.61,69.9636,119.383,1004.07,126.235,96.584,1044.06,52.6768,117.693,993.58,139.789,78.511,1004.72,85.6611,76.8192,1004.97,104.708,73.7283,985.026,79.1778,47.0628,1002.81,110.065,45.7874,978.155,91.7506,19.884,1002.88,129.496,15.2421,1014.15,182.259,71.8099,994.344,189.721,86.534,998.328,203.779,73.3193,1017.77,196.258,66.634
006397:1026.36,115.723,141.713,1027.3,113.475,144.811,1027.27,118.908,144.04,1025.71,106.455,144.567,1021.59,119.481,141.164,1022.84,91.8127,128.389,1013.26,117.572,120.594,1039.08,70.859,120.083,998.92,126.732,98.1948,1061.25,55.0088,119.646,984.721,141.112,80.6635,1009.64,86.2558,76.7216,1006.31,104.637,74.2326,1000.14,81.1187,45.8403,1002.35,110.154,46.2071,993.584,94.0284,18.0174,994.113,129.102,16.7993,1014.53,181.918,72.0583,992.268,189.19,86.1047,1001.93,203.871,72.8051,1020.87,195.817,66.0959
006398:1023.05,115.448,140.892,1023.82,113.268,144.14,1024.25,118.66,143.137,1022.16,106.243,144.049,1019.45,119.393,140.421,1016.71,91.7234,128.349,1012.58,117.557,119.662,1039.98,70.9925,120.193,1002.72,126.69,96.7626,1056.15,55.0793,119.649,992.167,141.986,78.5971,1000.09,85.2941,77.3193,1000.73,104.003,73.7368,980.93,78.2294,48.0079,995.563,109.243,46.7378,973.61,90.7325,21.9596,989.29,128.82,17.2745,1015.36,182.101,71.1299,993.914,189.199,86.0147,995.716,202.33,72.3958,1026.48,195.597,65.5328
006399:1018.86,115.107,141.225,1019.43,112.914,144.392,1020.63,118.394,143.513,1017.14,105.965,143.739,1018.98,119.536,140.307,1014.26,91.6417,127.321,1017.2,118.545,119.514,1027.78,71.4387,117.897,1005.82,128.704,96.8216,1043.28,54.063,114.987,987.432,143.46,79.012,1006.77,86.1507,76.8046,1012.4,105.506,73.3814,988.852,79.5511,47.3571,1007.98,111.278,45.9568,988.47,92.7412,20.0203,1002,131.483,15.9964,1013.29,181.272,70.6541,995.591,189.21,86.4604,987.612,199.998,70.762,1020.08,193.663,64.9694
006400:1017.12,116.154,141.326,1017.82,114.013,144.545,1018.88,119.373,143.594,1015.82,106.944,144.059,1016.98,120.127,140.418,1012.25,92.4975,127.665,1013.4,118.399,119.38,1024.32,72.7622,119.194,1000.89,128.333,96.7498,1060.09,54.8214,116.91,981.655,143.362,78.9727,1001.8,86.0447,76.297,1006.64,104.96,72.8314,982.301,79.0954,47.1333,1002.29,111.128,45.5456,982.227,91.3056,20.0454,1000.64,131.721,15.5266,1014.23,180.724,70.1136,1006.76,191.876,85.3422,1000.65,199.516,70.4462,1021.14,193.125,64.9027
006401:1013.31,116.024,140.296,1014.32,113.818,143.469,1014.82,119.202,142.664,1015.05,106.931,143.047,1014.04,119.917,139.887,1016.45,92.5334,126.636,1014.05,118.748,119.554,1032.91,71.567,117.344,1000.02,129.039,98.0498,1038.9,53.4738,114.654,980.088,143.88,80.913,1013.15,87.4867,75.5418,1012.31,105.953,72.9418,1006.18,82.4958,45.2448,1003.14,111.233,45.9588,1016.35,97.0298,16.8472,992.602,130.309,17.2561,1009.3,179.921,71.1913,999.9,191.298,83.5554,995.36,198.586,70.3121,1031.23,192.399,64.4435
006402:1016.21,116.251,140.916,1016.79,114.143,144.23,1017.64,119.538,143.157,1015.27,107.302,143.831,1015.26,120.434,140.177,1011.59,92.6551,127.576,1012.17,119.104,118.944,1024.66,71.8379,120.005,998.912,130.135,96.9101,1032.84,53.3974,118.352,980.715,146.901,78.9197,1003.34,86.0125,76.0097,1006.25,104.976,72.2107,985.591,78.8613,46.9166,997.852,110.502,45.8114,992.145,92.355,20.0421,993.984,131.141,16.3587,1020.16,181.861,69.2892,1008.1,191.356,83.6362,1001.78,199.38,68.9371,1038.09,194.003,63.3137
006403:1017.22,117.418,140.089,1015.4,114.755,144.217,1018.35,120.586,142.276,1012.62,107.273,143.753,1019.78,121.888,139.048,1012.5,92.6174,127.331,1016.89,120.459,119.298,1046.26,74.2374,118.199,998.847,130.894,100.597,1125.72,66.0569,111.639,966.376,144.498,89.3695,1026.3,89.6916,70.2614,1022.18,108.149,69.3571,1071.73,92.5681,32.3374,1011.83,113.713,39.4819,1056.01,102.501,35.8907,939.555,120.701,41.132,1005.51,178.752,73.3255,1009.36,190.835,81.9311,1010.5,200.708,68.4332,1031.07,190.352,59.733
006404:1009.14,116.463,139.915,1010.48,114.266,143.073,1010.14,119.857,142.245,1011.36,107.507,142.466,1010.27,121.182,139.279,1014.34,92.7945,126.184,1012.32,120.616,119.212,1040.33,70.66,116.4,998.298,131.626,98.0616,1024.58,52.2147,112.652,978.035,146.768,81.0754,1013.4,87.5325,76.0589,1012.58,106.968,73.3776,1011.59,82.317,44.8022,1004.53,112.433,45.864,1030.77,97.683,14.7089,996.604,132.1,16.0794,1011.41,179.265,73.5027,1019.1,193.522,79.768,998.234,197.614,66.4982,1010.79,187.093,62.2346
006405:1005.78,116.684,139.706,1007.4,114.55,142.833,1006.85,120.005,141.933,1010.81,107.856,142.118,1008.41,121.383,138.842,1016.19,93.5228,126.12,1009.97,120.839,118.621,1038.17,72.103,117.642,995.705,132.249,97.5074,1031.62,53.1864,114.654,977.764,148.478,80.0856,1013.54,87.8001,75.9711,1012.05,107.406,72.9089,1001.16,80.8093,46.0066,1006.02,113.497,45.8519,1009.39,93.9328,17.9623,1003.22,133.879,15.7064,1008.82,179.271,73.6662,999.357,190.24,79.802,1014.18,200.748,66.0129,1019.33,188.699,60.0088
006406:1000.91,116.778,141.143,998.837,114.048,144.42,999.885,119.609,143.306,1003.67,107.596,142.464,1005.5,121.266,139.475,1016.15,94.7216,127.387,1008.43,120.303,119.405,1077.34,79.8046,121.662,992.261,131.255,100.577,1195.43,76.4728,127.559,979.476,149.098,84.725,1027,90.3973,69.3204,1021.78,108.859,67.6602,1047.15,88.2855,38.196,1003.17,113.151,40.9209,999.804,91.6196,52.4585,931.891,120.566,52.3607,1000.1,178.239,72.5818,1006.06,191.84,78.343,1018.29,199.741,62.444,1002.96,184.439,58.4271
006407:1001.06,116.897,138.952,1001.87,114.755,142.151,1002.56,120.334,141.19,1003.91,108.107,141.195,1005.38,121.867,137.964,1006.73,93.7968,125.1,1012.15,121.701,117.658,1025.46,72.2773,116.26,1002.77,133.555,96.6544,1017.77,52.7475,112.716,988.8,150.806,78.9278,1009.89,88.2114,75.2973,1012.93,108.043,71.971,1002.9,81.3064,45.3526,1003.92,113.985,45.5668,1019.73,94.7987,17.044,992.999,133.642,16.5528,1005.02,179.274,72.822,1004.08,191.291,75.2115,1013.26,198.12,65.4929,1002.48,185.495,61.7229
006408:998.291,116.704,138.334,1000.22,114.674,141.574,999.778,120.131,140.546,1003.94,108.403,140.72,1004.35,121.947,137.329,1012.27,94.9011,124.914,1011.11,121.946,117.295,1039.08,73.4276,116.221,997.874,133.849,96.8253,1028.46,54.2254,113.89,975.736,150.762,79.1697,1011.29,89.1027,75.5537,1013.41,108.772,71.7523,989.937,79.8635,47.2838,1000.83,114.139,45.9605,1003.89,91.9395,20.2419,1002.12,135.312,15.9338,992.285,177.738,72.0033,1002.5,191.278,74.7702,1017.84,199.22,64.6478,1004.99,187.585,60.4922
006409:998.692,115.852,137.771,1000.73,113.989,141.215,999.686,119.128,139.471,1003.57,108.112,139.484,1004.65,121.34,135.417,1013.84,95.617,123.654,1011.41,121.746,115.78,1036.82,73.4517,115.523,1004.32,134.987,95.5533,1044.34,56.7925,116.146,973.715,150.529,77.2956,1010.13,89.5458,75.3332,1014.71,109.233,71.6267,974.95,77.8693,50.0816,997.185,113.604,46.6584,984.677,88.9402,25.343,1004.87,135.945,17.0157,992.012,178.783,73.647,1000.49,192.308,75.9883,1011.89,198.085,61.2444,995.231,185.984,59.5678
006410:1011.62,119.691,138.731,1010.16,116.872,142.519,1010.82,122.749,140.749,1006.49,108.895,141.413,1011.53,123.878,137.023,1011.88,94.6613,125.819,1005.07,121.874,118.778,1128.55,87.2355,113.12,981.364,132.329,100.591,1277.56,88.9281,110.065,948.254,148.009,88.6527,1008.4,89.1081,74.1737,1006.24,108.695,72.8452,1031.59,86.9115,39.428,1002.78,115.892,42.4311,1059.03,100.659,22.8902,943.515,123.941,28.118,981.622,178.29,73.2388,1000.87,193.859,73.8294,1012.94,200.171,57.4013,990.485,185.964,58.3138
006411:1012.83,120.166,138.247,1010.9,117.244,142.39,1013.66,123.592,140.506,1006.29,109.213,141.287,1015.24,125.075,136.759,1010.76,94.9208,125.37,1005.23,122.581,118.242,1056.78,76.42,113.222,973.095,131.597,100.264,1166.57,74.4029,109.175,872.918,132.911,111.435,1016.07,90.7303,72.1687,1013.09,110.439,70.4436,1028.69,86.4437,40.2944,1011.03,117.894,40.7538,1083.1,103.859,11.409,947.246,124.746,18.1993,985.55,180.334,70.8766,991.762,194.293,73.8791,998.978,198.952,58.4298,988.653,186.992,59.0044
006412:1009.48,120.062,138.858,1007.86,117.213,142.515,1008.65,123.195,140.927,1005.86,109.675,140.65,1011.16,124.808,136.793,1012.78,95.6558,125.263,1003.05,122.565,118.616,1067.21,78.7618,115.146,977.651,132.907,98.17,1162,72.9875,110.484,954.07,150.494,86.2293,1017.09,91.0638,72.3072,1011.94,110.453,71.0935,1036.73,87.5837,38.0917,1018.3,119.441,37.8022,1094.19,105.284,7.94728,960.674,127.619,12.4431,978.806,179.319,71.8409,989.082,193.238,73.5016,996.352,199.436,58.6353,981.737,186.441,56.3231
006413:998.406,118.325,137.013,1001.06,116.246,140.263,999.084,121.823,139.22,1004.41,109.546,139.25,1000.67,123.276,135.651,1015.42,95.9953,123.2,1000.6,122.585,115.6,1038.7,75.1971,114.575,984.33,134.994,96.5615,1033.05,55.6026,111.783,957.368,152.586,81.2416,1005.69,89.0528,73.7027,1005.15,109.567,69.6006,966.323,76.2498,47.8595,997.147,116.514,44.5323,963.697,82.973,23.7849,1011.28,138.536,13.146,958.719,176.144,72.854,992.47,194.813,73.3056,998.073,201.003,57.4583,977.115,186.428,57.2114
006414:1002.49,118.87,136.944,1004.33,116.62,140.18,1003.17,122.36,139.342,1004.35,109.506,139.535,1002.42,123.66,136.184,1009.7,95.6359,123.487,1001.36,123.082,116.635,1035.58,74.6992,113.172,986.802,135.147,98.0418,1033.36,55.6032,108.564,955.995,151.161,84.3055,1002.13,89.7207,74.0031,1003.72,110.425,70.2309,972.611,77.847,46.6424,996.651,116.751,44.2198,975.125,85.2959,20.8798,1004.19,137.604,12.696,971.512,180.866,72.3444,989.278,194.778,72.4421,986.785,202.386,59.4036,982.635,188.497,56.2895
006415:1002.5,119.853,137.179,1004.37,117.639,140.249,1004.49,123.493,139.426,1004.91,110.581,139.574,1005.97,124.762,135.731,1009.75,96.4733,123.85,1003.98,123.47,115.236,1034.2,74.4958,115.643,984.967,135.124,96.8397,1025.9,54.9678,113.093,950.746,151.526,84.3571,996.53,89.0153,73.9207,1002.46,109.957,68.7742,950.477,74.8311,48.4916,990.899,116.418,44.2518,945.189,79.3945,25.2073,1003.62,137.721,12.5521,979.679,184.132,66.9228,981.347,194.704,72.9577,972.978,200.045,60.0925,981.254,190.025,55.892
006416:1002.47,120.546,137.946,1003.94,118.23,140.972,1004.44,124.231,140.252,1004.19,110.923,140.577,1006,125.255,136.75,1006.77,96.1265,125.164,1002.56,123.453,116.623,1025.01,73.464,116.551,980.453,134.795,98.0668,1010.04,53.8316,112.687,943.145,150.756,86.1562,993.078,88.3914,75.1223,998.716,109.399,70.4836,957.844,75.3344,48.0921,990.508,116.518,45.0528,951.581,79.7897,23.5889,996.668,137.06,13.5508,968.238,182.387,70.4741,974.051,195.139,72.3832,975.378,202.519,59.2626,984.803,193.122,55.1374
